
Beginning joint data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    JOINT_CENTER_MASS                  
25             139  , 88   , 2476                 114  , 130  , 2625                 157  , 114  , 2644                 60   , 193  , 2594                 213  , 178  , 2597                 137  , 162  , 2633                 132  , 1.31e+05, 2.562             
26             139  , 88   , 2476                 113  , 114  , 2584                 155  , 114  , 2644                 60   , 193  , 2594                 209  , 176  , 2557                 135  , 166  , 2600                 132  , 1.31e+05, 2.538             
27             139  , 88   , 2476                 113  , 120  , 2582                 153  , 116  , 2644                 58   , 195  , 2728                 209  , 176  , 2557                 135  , 166  , 2361                 132  , 1.31e+05, 2.546             
28             139  , 88   , 2476                 113  , 128  , 2450                 155  , 118  , 2605                 54   , 189  , 2485                 209  , 176  , 2557                 135  , 168  , 2361                 132  , 1.31e+05, 2.594             
29             139  , 88   , 2476                 112  , 118  , 2654                 153  , 114  , 2594                 54   , 191  , 2660                 209  , 176  , 2557                 135  , 166  , 2408                 132  , 1.31e+05, 2.506             
30             139  , 88   , 2476                 111  , 120  , 2547                 153  , 116  , 2605                 54   , 191  , 2660                 209  , 176  , 2557                 131  , 166  , 2344                 128  , 1.27e+05, 2.604             
31             139  , 88   , 2476                 112  , 116  , 2644                 153  , 114  , 2605                 60   , 197  , 2695                 205  , 174  , 2625                 133  , 166  , 2376                 128  , 1.27e+05, 2.549             
32             139  , 88   , 2476                 112  , 120  , 2631                 153  , 116  , 2706                 60   , 197  , 2695                 205  , 174  , 2625                 135  , 166  , 2376                 128  , 1.27e+05, 2.529             
33             139  , 88   , 2476                 112  , 104  , 2633                 153  , 114  , 2633                 54   , 187  , 2494                 205  , 174  , 2625                 131  , 160  , 2623                 128  , 1.27e+05, 2.561             
34             139  , 88   , 2476                 111  , 128  , 2460                 153  , 120  , 2633                 54   , 187  , 2494                 205  , 174  , 2625                 133  , 168  , 2450                 128  , 1.27e+05, 2.581             
35             139  , 88   , 2476                 111  , 130  , 2511                 153  , 118  , 2684                 58   , 195  , 2652                 205  , 174  , 2625                 133  , 166  , 2426                 128  , 1.27e+05, 2.536             
36             139  , 88   , 2476                 112  , 114  , 2673                 151  , 114  , 2605                 58   , 195  , 2652                 205  , 174  , 2625                 133  , 166  , 2511                 128  , 1.27e+05, 2.56              
37             139  , 88   , 2476                 110  , 120  , 2633                 154  , 116  , 2780                 58   , 195  , 2652                 205  , 174  , 2625                 133  , 166  , 2417                 128  , 1.27e+05, 2.572             
38             123  , 92   , 2540                 112  , 118  , 2654                 151  , 118  , 2644                 55   , 191  , 2361                 205  , 174  , 2625                 133  , 168  , 2367                 124  , 1.27e+05, 2.588             
39             123  , 92   , 2540                 110  , 112  , 2638                 153  , 112  , 2714                 55   , 191  , 2361                 205  , 174  , 2625                 133  , 164  , 2574                 124  , 1.27e+05, 2.517             
40             123  , 92   , 2540                 109  , 116  , 2594                 153  , 116  , 2644                 55   , 191  , 2361                 205  , 174  , 2625                 133  , 164  , 2426                 124  , 1.27e+05, 2.493             
41             123  , 92   , 2540                 110  , 118  , 2625                 153  , 112  , 2615                 55   , 191  , 2361                 205  , 174  , 2625                 133  , 158  , 2523                 124  , 1.27e+05, 2.583             
42             123  , 92   , 2540                 109  , 116  , 2594                 149  , 116  , 2644                 55   , 191  , 2361                 205  , 174  , 2625                 133  , 164  , 2384                 124  , 1.27e+05, 2.646             
43             123  , 92   , 2540                 109  , 130  , 2547                 151  , 118  , 2584                 55   , 191  , 2361                 205  , 174  , 2625                 129  , 168  , 2393                 124  , 1.27e+05, 2.583             
44             123  , 92   , 2540                 111  , 144  , 2557                 151  , 116  , 2577                 55   , 191  , 2361                 205  , 174  , 2625                 133  , 164  , 2361                 124  , 1.27e+05, 2.541             
45             123  , 92   , 2540                 108  , 118  , 2605                 152  , 118  , 2791                 56   , 197  , 2654                 205  , 174  , 2625                 131  , 170  , 2399                 124  , 1.27e+05, 2.51              
46             123  , 92   , 2540                 107  , 126  , 2577                 151  , 116  , 2684                 46   , 191  , 2520                 205  , 174  , 2625                 129  , 164  , 2417                 124  , 1.27e+05, 2.61              
47             123  , 92   , 2540                 108  , 116  , 2673                 149  , 118  , 2615                 50   , 191  , 2441                 205  , 174  , 2625                 129  , 166  , 2408                 124  , 1.27e+05, 2.526             
48             123  , 92   , 2540                 102  , 116  , 2594                 148  , 116  , 2736                 50   , 191  , 2441                 205  , 174  , 2625                 125  , 166  , 2547                 121  , 1.27e+05, 2.572             
49             123  , 92   , 2540                 106  , 126  , 2638                 149  , 116  , 2665                 50   , 191  , 2441                 199  , 174  , 2615                 125  , 166  , 2450                 121  , 1.27e+05, 2.6               
50             123  , 92   , 2540                 110  , 116  , 2638                 146  , 116  , 2848                 44   , 191  , 2676                 199  , 174  , 2615                 127  , 166  , 2518                 119  , 1.27e+05, 2.603             
51             123  , 92   , 2540                 106  , 116  , 2870                 149  , 118  , 2714                 50   , 191  , 2441                 199  , 174  , 2615                 129  , 166  , 2525                 119  , 1.27e+05, 2.539             
52             123  , 92   , 2540                 110  , 120  , 2644                 151  , 118  , 2654                 50   , 191  , 2441                 205  , 164  , 2848                 131  , 168  , 2485                 122  , 1.27e+05, 2.597             
53             123  , 92   , 2540                 111  , 124  , 2374                 153  , 118  , 2695                 55   , 193  , 2344                 199  , 176  , 2628                 131  , 168  , 2417                 122  , 1.27e+05, 2.572             
