
Beginning joint data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    JOINT_CENTER_MASS                  
63             150  , 74   , 2124                 136  , 104  , 2305                 170  , 104  , 2211                 50   , 160  , 2117                 222  , 114  , 2021                 159  , 156  , 2061                 154  , 1.15e+05, 2.199             
64             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
65             150  , 74   , 2124                 134  , 116  , 2198                 170  , 106  , 2239                 50   , 160  , 2117                 225  , 120  , 2276                 159  , 160  , 2112                 154  , 1.15e+05, 2.221             
66             150  , 74   , 2124                 132  , 114  , 2114                 174  , 108  , 2284                 50   , 160  , 2117                 244  , 124  , 2344                 157  , 162  , 2111                 150  , 1.15e+05, 2.207             
67             150  , 74   , 2124                 130  , 110  , 2260                 174  , 106  , 2260                 43   , 164  , 2276                 225  , 116  , 2268                 155  , 162  , 2068                 150  , 1.15e+05, 2.216             
68             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
69             150  , 74   , 2124                 130  , 118  , 2254                 172  , 118  , 2232                 44   , 168  , 2123                 257  , 124  , 2284                 153  , 166  , 2081                 146  , 1.15e+05, 2.176             
70             150  , 74   , 2124                 128  , 110  , 2184                 172  , 110  , 2260                 44   , 168  , 2123                 255  , 136  , 2124                 151  , 156  , 2087                 143  , 1.18e+05, 2.177             
71             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
72             150  , 74   , 2124                 126  , 122  , 2239                 166  , 106  , 2247                 43   , 166  , 2330                 255  , 136  , 2124                 151  , 160  , 2074                 143  , 1.18e+05, 2.237             
73             150  , 74   , 2124                 128  , 108  , 2232                 166  , 102  , 2198                 39   , 164  , 2152                 200  , 116  , 2336                 149  , 158  , 2068                 143  , 1.18e+05, 2.209             
74             150  , 74   , 2124                 126  , 124  , 2204                 168  , 104  , 2211                 39   , 164  , 2152                 253  , 138  , 2260                 151  , 156  , 2081                 143  , 1.18e+05, 2.213             
75             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
76             150  , 74   , 2124                 126  , 110  , 2239                 168  , 104  , 2260                 39   , 164  , 2152                 256  , 140  , 2089                 149  , 156  , 2081                 147  , 1.14e+05, 2.204             
77             150  , 74   , 2124                 126  , 118  , 2164                 174  , 118  , 2254                 39   , 164  , 2152                 256  , 140  , 2089                 153  , 166  , 2112                 147  , 1.14e+05, 2.199             
78             150  , 74   , 2124                 128  , 116  , 2247                 174  , 116  , 2239                 45   , 160  , 2268                 256  , 140  , 2089                 153  , 164  , 2092                 150  , 1.14e+05, 2.224             
79             150  , 74   , 2124                 130  , 114  , 2232                 174  , 112  , 2219                 45   , 160  , 2268                 256  , 140  , 2089                 155  , 160  , 2074                 150  , 1.14e+05, 2.206             
80             150  , 74   , 2124                 130  , 110  , 2254                 170  , 112  , 2224                 46   , 162  , 2107                 221  , 112  , 2096                 155  , 160  , 2057                 150  , 1.14e+05, 2.195             
81             150  , 74   , 2124                 130  , 106  , 2284                 172  , 102  , 2211                 43   , 162  , 2260                 203  , 110  , 2068                 155  , 156  , 2081                 150  , 1.14e+05, 2.177             
82             150  , 74   , 2124                 134  , 108  , 2268                 178  , 104  , 2260                 45   , 164  , 2239                 263  , 140  , 2109                 157  , 160  , 2014                 153  , 1.14e+05, 2.221             
83             150  , 74   , 2124                 134  , 104  , 2224                 176  , 108  , 2268                 47   , 160  , 2204                 263  , 140  , 2109                 159  , 158  , 2116                 153  , 1.14e+05, 2.194             
84             150  , 74   , 2124                 134  , 112  , 2219                 174  , 108  , 2169                 47   , 160  , 2204                 220  , 122  , 2361                 159  , 162  , 2061                 153  , 1.14e+05, 2.223             
85             150  , 74   , 2124                 134  , 108  , 2204                 174  , 106  , 2268                 47   , 160  , 2204                 220  , 122  , 2361                 157  , 156  , 2057                 153  , 1.14e+05, 2.201             
86             150  , 74   , 2124                 134  , 110  , 2211                 178  , 102  , 2260                 50   , 164  , 2031                 225  , 112  , 2112                 159  , 158  , 2117                 153  , 1.14e+05, 2.2               
87             150  , 74   , 2124                 134  , 108  , 2260                 178  , 108  , 2254                 49   , 162  , 2198                 265  , 136  , 2116                 159  , 160  , 2074                 153  , 1.14e+05, 2.198             
88             150  , 74   , 2124                 134  , 108  , 2247                 180  , 112  , 2239                 49   , 162  , 2198                 265  , 136  , 2116                 161  , 158  , 2066                 153  , 1.14e+05, 2.193             
89             150  , 74   , 2124                 134  , 108  , 2291                 178  , 106  , 2204                 49   , 162  , 2198                 222  , 120  , 2384                 159  , 160  , 2112                 153  , 1.14e+05, 2.178             
90             150  , 74   , 2124                 134  , 110  , 2239                 177  , 112  , 2157                 52   , 164  , 2087                 213  , 126  , 2133                 159  , 158  , 2099                 156  , 1.14e+05, 2.211             
91             150  , 74   , 2124                 134  , 112  , 2224                 175  , 102  , 2140                 58   , 160  , 1943                 220  , 122  , 2367                 159  , 152  , 2106                 156  , 1.14e+05, 2.197             
92             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
93             150  , 74   , 2124                 134  , 108  , 2198                 176  , 112  , 2232                 51   , 164  , 2219                 220  , 122  , 2367                 159  , 148  , 2081                 156  , 1.14e+05, 2.207             
94             150  , 74   , 2124                 134  , 110  , 2232                 180  , 104  , 2184                 51   , 164  , 2219                 217  , 112  , 2086                 159  , 158  , 2106                 156  , 1.14e+05, 2.218             
95             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
96             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
97             150  , 74   , 2124                 134  , 108  , 2124                 178  , 106  , 2219                 51   , 164  , 2219                 217  , 112  , 2086                 159  , 158  , 2131                 156  , 1.14e+05, 2.212             
98             150  , 74   , 2124                 134  , 112  , 2164                 178  , 108  , 2247                 51   , 164  , 2219                 217  , 112  , 2086                 159  , 160  , 2079                 153  , 1.14e+05, 2.207             
99             150  , 74   , 2124                 132  , 110  , 2239                 182  , 106  , 2247                 51   , 164  , 2219                 266  , 136  , 2096                 157  , 162  , 2057                 153  , 1.14e+05, 2.222             
100            150  , 74   , 2124                 132  , 106  , 2204                 174  , 102  , 2247                 45   , 166  , 2297                 218  , 116  , 2284                 157  , 156  , 2068                 153  , 1.14e+05, 2.17              
101            150  , 74   , 2124                 132  , 110  , 2224                 173  , 102  , 2133                 45   , 166  , 2297                 218  , 116  , 2284                 155  , 158  , 2074                 153  , 1.14e+05, 2.223             
102            150  , 74   , 2124                 126  , 118  , 2204                 174  , 120  , 2219                 45   , 166  , 2297                 250  , 138  , 2061                 153  , 158  , 2061                 150  , 1.14e+05, 2.193             
103            150  , 74   , 2124                 126  , 110  , 2224                 174  , 104  , 2239                 41   , 162  , 2152                 259  , 136  , 2247                 151  , 152  , 2044                 150  , 1.14e+05, 2.203             
104            150  , 74   , 2124                 124  , 110  , 2219                 174  , 108  , 2232                 41   , 162  , 2152                 249  , 124  , 2114                 149  , 160  , 2061                 150  , 1.14e+05, 2.195             
105            150  , 74   , 2124                 122  , 118  , 2169                 164  , 108  , 2254                 41   , 162  , 2152                 214  , 122  , 2268                 147  , 162  , 2031                 150  , 1.14e+05, 2.249             
106            150  , 74   , 2124                 122  , 116  , 2143                 164  , 116  , 2232                 26   , 160  , 2081                 249  , 138  , 2143                 145  , 166  , 2068                 143  , 1.14e+05, 2.215             
107            150  , 74   , 2124                 120  , 126  , 2164                 162  , 112  , 2211                 26   , 160  , 2081                 249  , 138  , 2143                 143  , 160  , 2087                 143  , 1.14e+05, 2.194             
108            132  , 76   , 2124                 120  , 112  , 2184                 160  , 106  , 2239                 26   , 160  , 2081                 196  , 112  , 2297                 143  , 158  , 2061                 140  , 1.14e+05, 2.211             
109            132  , 76   , 2124                 120  , 104  , 2111                 166  , 104  , 2204                 32   , 166  , 2092                 251  , 136  , 2232                 144  , 156  , 2106                 140  , 1.14e+05, 2.2               
110            132  , 76   , 2124                 124  , 112  , 2119                 170  , 108  , 2260                 35   , 164  , 2177                 251  , 136  , 2232                 147  , 162  , 2057                 140  , 1.14e+05, 2.173             
111            132  , 76   , 2124                 124  , 110  , 2211                 170  , 102  , 2247                 35   , 164  , 2177                 251  , 136  , 2232                 150  , 156  , 2124                 140  , 1.14e+05, 2.187             
112            132  , 76   , 2124                 128  , 114  , 2157                 176  , 114  , 2268                 41   , 160  , 2177                 263  , 128  , 2239                 153  , 164  , 2050                 147  , 1.14e+05, 2.192             
113            132  , 76   , 2124                 126  , 110  , 2164                 168  , 106  , 2254                 41   , 160  , 2177                 223  , 120  , 2260                 151  , 162  , 2112                 147  , 1.14e+05, 2.209             
114            132  , 76   , 2124                 124  , 114  , 2112                 172  , 114  , 2239                 41   , 160  , 2177                 259  , 136  , 2276                 149  , 162  , 2057                 150  , 1.14e+05, 2.209             
115            132  , 76   , 2124                 122  , 112  , 2152                 166  , 112  , 2224                 41   , 160  , 2177                 255  , 140  , 2109                 145  , 166  , 2061                 150  , 1.14e+05, 2.22              
116            132  , 76   , 2124                 118  , 110  , 2297                 168  , 108  , 2305                 41   , 160  , 2177                 255  , 140  , 2109                 145  , 162  , 2099                 143  , 1.14e+05, 2.198             
117            132  , 76   , 2124                 118  , 110  , 2164                 164  , 112  , 2211                 41   , 160  , 2177                 249  , 142  , 2191                 143  , 162  , 2087                 143  , 1.14e+05, 2.163             
118            132  , 76   , 2124                 118  , 114  , 2232                 164  , 114  , 2191                 41   , 160  , 2177                 249  , 142  , 2191                 141  , 166  , 2074                 143  , 1.14e+05, 2.221             
119            132  , 76   , 2124                 118  , 110  , 2126                 159  , 108  , 2128                 25   , 164  , 2126                 249  , 142  , 2191                 141  , 164  , 2057                 143  , 1.14e+05, 2.22              
120            132  , 76   , 2124                 118  , 112  , 2224                 159  , 108  , 2123                 25   , 164  , 2126                 243  , 138  , 2305                 142  , 162  , 2143                 140  , 1.14e+05, 2.223             
121            132  , 76   , 2124                 118  , 110  , 2198                 164  , 110  , 2260                 25   , 164  , 2126                 224  , 124  , 2540                 142  , 160  , 2116                 140  , 1.14e+05, 2.202             
122            132  , 76   , 2124                 118  , 112  , 2260                 160  , 116  , 2247                 25   , 164  , 2126                 244  , 138  , 2344                 144  , 162  , 2136                 140  , 1.14e+05, 2.215             
123            132  , 76   , 2124                 118  , 108  , 2169                 162  , 108  , 2276                 25   , 164  , 2126                 244  , 138  , 2344                 144  , 162  , 2124                 140  , 1.14e+05, 2.196             
124            132  , 76   , 2124                 120  , 126  , 2184                 160  , 108  , 2284                 25   , 164  , 2126                 244  , 138  , 2344                 144  , 162  , 2099                 140  , 1.14e+05, 2.201             
125            132  , 76   , 2124                 120  , 116  , 2101                 162  , 110  , 2254                 32   , 166  , 1998                 244  , 138  , 2344                 143  , 164  , 2044                 140  , 1.14e+05, 2.204             
126            132  , 76   , 2124                 120  , 128  , 2204                 162  , 116  , 2247                 31   , 162  , 2136                 244  , 138  , 2344                 144  , 162  , 2104                 140  , 1.14e+05, 2.224             
127            132  , 76   , 2124                 122  , 118  , 2116                 162  , 108  , 2247                 31   , 162  , 2136                 244  , 138  , 2344                 144  , 162  , 2143                 140  , 1.14e+05, 2.206             
128            132  , 76   , 2124                 120  , 124  , 2204                 164  , 110  , 2276                 31   , 162  , 2136                 204  , 124  , 2330                 144  , 162  , 2112                 140  , 1.14e+05, 2.224             
129            132  , 76   , 2124                 122  , 124  , 2204                 162  , 116  , 2211                 33   , 168  , 2291                 204  , 124  , 2330                 143  , 158  , 2092                 140  , 1.14e+05, 2.189             
130            132  , 76   , 2124                 122  , 124  , 2169                 162  , 110  , 2224                 33   , 168  , 2291                 198  , 116  , 2361                 144  , 162  , 2099                 139  , 1.14e+05, 2.212             
131            132  , 76   , 2124                 122  , 120  , 2219                 166  , 112  , 2268                 52   , 158  , 1981                 253  , 134  , 2119                 145  , 166  , 2087                 139  , 1.14e+05, 2.219             
132            132  , 76   , 2124                 120  , 120  , 2260                 164  , 108  , 2219                 31   , 168  , 2191                 206  , 118  , 2393                 146  , 162  , 2117                 139  , 1.14e+05, 2.218             
133            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
134            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
135            132  , 76   , 2124                 114  , 114  , 2239                 164  , 114  , 2224                 31   , 168  , 2191                 247  , 138  , 2141                 141  , 166  , 2068                 139  , 1.14e+05, 2.199             
136            132  , 76   , 2124                 116  , 106  , 2121                 162  , 108  , 2284                 31   , 168  , 2191                 247  , 138  , 2141                 141  , 162  , 2068                 137  , 1.14e+05, 2.217             
137            132  , 76   , 2124                 120  , 126  , 2152                 166  , 110  , 2276                 31   , 168  , 2191                 247  , 138  , 2141                 145  , 164  , 2092                 137  , 1.14e+05, 2.189             
138            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
139            132  , 76   , 2124                 122  , 120  , 2239                 172  , 104  , 2276                 37   , 164  , 2164                 209  , 118  , 2131                 147  , 160  , 2044                 140  , 1.14e+05, 2.203             
140            132  , 76   , 2124                 118  , 120  , 2204                 166  , 108  , 2239                 37   , 164  , 2164                 245  , 138  , 2129                 143  , 164  , 2074                 143  , 1.14e+05, 2.178             
141            132  , 76   , 2124                 113  , 114  , 2291                 162  , 114  , 2219                 25   , 166  , 2119                 245  , 138  , 2129                 139  , 166  , 2084                 143  , 1.14e+05, 2.202             
142            132  , 76   , 2124                 112  , 112  , 2232                 160  , 112  , 2291                 25   , 166  , 2119                 241  , 138  , 2284                 140  , 166  , 2112                 137  , 1.14e+05, 2.229             
143            132  , 76   , 2124                 114  , 124  , 2164                 160  , 108  , 2232                 25   , 166  , 2119                 241  , 138  , 2284                 140  , 164  , 2111                 137  , 1.14e+05, 2.216             
144            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
145            132  , 76   , 2124                 115  , 110  , 2305                 160  , 116  , 2184                 25   , 166  , 2119                 241  , 138  , 2284                 140  , 162  , 2107                 140  , 1.14e+05, 2.216             
146            132  , 76   , 2124                 116  , 112  , 2224                 160  , 112  , 2224                 26   , 162  , 2092                 241  , 138  , 2284                 142  , 164  , 2119                 140  , 1.14e+05, 2.226             
147            132  , 76   , 2124                 116  , 120  , 2239                 162  , 118  , 2184                 26   , 162  , 2092                 241  , 138  , 2284                 141  , 164  , 2081                 140  , 1.14e+05, 2.225             
148            132  , 76   , 2124                 118  , 118  , 2191                 164  , 118  , 2254                 26   , 162  , 2092                 241  , 138  , 2284                 143  , 170  , 2087                 140  , 1.14e+05, 2.22              
149            132  , 76   , 2124                 118  , 108  , 2254                 164  , 110  , 2224                 26   , 162  , 2092                 241  , 138  , 2284                 143  , 164  , 2092                 140  , 1.14e+05, 2.231             
150            132  , 76   , 2124                 118  , 126  , 2177                 164  , 116  , 2247                 26   , 162  , 2092                 241  , 138  , 2284                 143  , 162  , 2087                 140  , 1.14e+05, 2.189             
151            132  , 76   , 2124                 120  , 114  , 2198                 168  , 104  , 2291                 26   , 162  , 2092                 241  , 138  , 2284                 146  , 162  , 2114                 140  , 1.14e+05, 2.24              
