
Beginning data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
6              0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
7              1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1e+02, 1.4e+03           -19  , 2.3e+02, 1.5e+03            -38  , -1.7e+02, 1.2e+03           -38  , -1.7e+02, 1.2e+03           3.4e+02, 2.3e+02, 1.6e+03          
8              1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1e+02, 1.4e+03           -19  , 2.4e+02, 1.5e+03            -38  , -1.7e+02, 1.2e+03           -38  , -1.7e+02, 1.2e+03           3.4e+02, 2.2e+02, 1.6e+03          
9              1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         10   , 2e+02, 1.5e+03              -38  , -1.4e+02, 1.2e+03           -38  , -1.4e+02, 1.2e+03           3.7e+02, 2.1e+02, 1.6e+03          
10             1.5e+02, 4.1e+02, 1.4e+03          1.7e+02, -1.3e+02, 1.4e+03         10   , 1.9e+02, 1.5e+03            -38  , -1.4e+02, 1.2e+03           -38  , -1.4e+02, 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
11             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         20   , 1.9e+02, 1.5e+03            -37  , -85  , 1.2e+03              -37  , -85  , 1.2e+03              3.6e+02, 2e+02, 1.6e+03            
12             1.5e+02, 4.1e+02, 1.4e+03          1.6e+02, -1.3e+02, 1.4e+03         20   , 2e+02, 1.5e+03              -37  , -85  , 1.2e+03              -37  , -85  , 1.2e+03              3.5e+02, 2.1e+02, 1.6e+03          
12             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
12             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
12             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
12             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
13             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         20   , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
14             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.2e+02, 1.4e+03         -8.9 , 2.4e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2.2e+02, 1.6e+03          
15             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         10   , 2e+02, 1.5e+03              -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2.1e+02, 1.6e+03          
16             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         0.87 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
17             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         -9   , 2e+02, 1.5e+03              -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2.1e+02, 1.6e+03          
18             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         -8.8 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
19             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         -8.8 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
20             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         0.87 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
21             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.4e+02, 1.4e+03         0.88 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
