
Beginning data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    JOINT_CENTER_MASS                  
61             184  , 67   , 2330                 186  , 98   , 2393                 208  , 110  , 2361                 129  , 116  , 2494                 290  , 193  , 1624                 200  , 156  , 2247                 191  , 99   , 2.43                 
62             184  , 67   , 2330                 188  , 110  , 2322                 213  , 132  , 2133                 139  , 116  , 2399                 273  , 104  , 2393                 204  , 156  , 2232                 194  , 99   , 2.4                  
63             184  , 67   , 2330                 189  , 94   , 2511                 214  , 96   , 2393                 127  , 122  , 2654                 224  , 128  , 2384                 203  , 148  , 2224                 194  , 99   , 2.427                
64             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
65             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
66             198  , 67   , 2336                 190  , 114  , 2322                 215  , 122  , 2211                 139  , 118  , 2547                 280  , 195  , 1662                 206  , 162  , 2247                 199  , 99   , 2.424                
67             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
68             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
69             200  , 67   , 2353                 192  , 96   , 2504                 219  , 124  , 2268                 149  , 118  , 2540                 264  , 100  , 2393                 208  , 154  , 2247                 199  , 99   , 2.468                
70             200  , 67   , 2353                 192  , 100  , 2393                 216  , 126  , 2260                 127  , 116  , 2649                 264  , 100  , 2393                 208  , 152  , 2247                 199  , 99   , 2.454                
71             200  , 67   , 2353                 194  , 98   , 2376                 216  , 96   , 2399                 147  , 118  , 2567                 305  , 88   , 2239                 208  , 156  , 2291                 199  , 99   , 2.424                
72             200  , 67   , 2353                 192  , 100  , 2426                 220  , 96   , 2384                 147  , 118  , 2567                 279  , 100  , 2361                 208  , 154  , 2254                 199  , 99   , 2.467                
73             200  , 67   , 2353                 192  , 100  , 2417                 222  , 98   , 2504                 147  , 118  , 2567                 279  , 100  , 2361                 206  , 156  , 2297                 199  , 99   , 2.427                
74             200  , 67   , 2353                 188  , 96   , 2476                 210  , 124  , 2297                 147  , 118  , 2567                 258  , 104  , 2466                 206  , 154  , 2276                 199  , 99   , 2.437                
75             200  , 67   , 2353                 188  , 100  , 2485                 218  , 98   , 2393                 125  , 116  , 2485                 268  , 102  , 2520                 204  , 154  , 2268                 199  , 99   , 2.454                
76             192  , 80   , 2466                 186  , 124  , 2384                 212  , 136  , 2322                 143  , 120  , 2376                 265  , 195  , 1803                 204  , 168  , 2268                 195  , 99   , 2.523                
77             192  , 80   , 2466                 184  , 110  , 2399                 210  , 96   , 2450                 143  , 120  , 2376                 279  , 100  , 2336                 201  , 150  , 2117                 195  , 99   , 2.446                
78             192  , 80   , 2466                 186  , 100  , 2393                 214  , 96   , 2432                 121  , 122  , 2476                 279  , 100  , 2336                 200  , 148  , 2254                 193  , 99   , 2.448                
79             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
80             184  , 68   , 2353                 181  , 98   , 2494                 202  , 124  , 2284                 141  , 120  , 2432                 279  , 100  , 2336                 194  , 154  , 2291                 188  , 102  , 2.443                
81             184  , 68   , 2353                 177  , 100  , 2567                 204  , 100  , 2384                 141  , 120  , 2432                 284  , 199  , 1624                 192  , 154  , 2305                 188  , 102  , 2.423                
82             184  , 68   , 2353                 174  , 102  , 2344                 202  , 100  , 2376                 141  , 120  , 2432                 285  , 90   , 2313                 188  , 152  , 2297                 185  , 102  , 2.464                
83             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
84             170  , 72   , 2361                 161  , 102  , 2426                 182  , 118  , 2330                 119  , 122  , 2584                 277  , 191  , 1789                 176  , 154  , 2211                 177  , 104  , 2.456                
85             170  , 72   , 2361                 156  , 106  , 2393                 174  , 150  , 2297                 103  , 126  , 2466                 274  , 96   , 2557                 170  , 152  , 2284                 177  , 104  , 2.548                
86             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
87             170  , 72   , 2361                 153  , 104  , 2417                 176  , 102  , 2432                 127  , 108  , 2567                 269  , 90   , 2367                 166  , 150  , 2260                 167  , 104  , 2.495                
88             154  , 74   , 2376                 145  , 104  , 2460                 172  , 112  , 2384                 89   , 132  , 2494                 224  , 104  , 2530                 160  , 148  , 2204                 164  , 104  , 2.487                
89             154  , 74   , 2376                 145  , 104  , 2426                 173  , 104  , 2466                 103  , 130  , 2384                 224  , 104  , 2530                 158  , 146  , 2305                 164  , 104  , 2.497                
90             154  , 74   , 2376                 145  , 100  , 2485                 168  , 124  , 2353                 103  , 130  , 2384                 224  , 104  , 2530                 158  , 144  , 2305                 154  , 104  , 2.398                
91             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
92             154  , 74   , 2376                 141  , 100  , 2567                 171  , 100  , 2450                 85   , 140  , 2494                 224  , 104  , 2530                 156  , 146  , 2322                 151  , 104  , 2.417                
93             154  , 74   , 2376                 141  , 108  , 2441                 166  , 100  , 2426                 85   , 140  , 2494                 228  , 98   , 2361                 156  , 148  , 2268                 151  , 104  , 2.434                
94             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
95             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
96             154  , 74   , 2376                 139  , 102  , 2494                 167  , 100  , 2450                 97   , 146  , 2417                 222  , 98   , 2540                 152  , 146  , 2322                 148  , 104  , 2.463                
97             154  , 74   , 2376                 141  , 102  , 2460                 167  , 100  , 2485                 97   , 146  , 2417                 222  , 100  , 2376                 152  , 142  , 2284                 148  , 104  , 2.438                
98             154  , 74   , 2376                 133  , 114  , 2361                 162  , 102  , 2417                 97   , 146  , 2417                 196  , 104  , 2504                 150  , 146  , 2284                 146  , 104  , 2.476                
99             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
100            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
101            154  , 74   , 2376                 135  , 114  , 2417                 167  , 100  , 2476                 92   , 168  , 2594                 208  , 100  , 2376                 152  , 144  , 2297                 146  , 104  , 2.436                
102            154  , 74   , 2376                 135  , 104  , 2494                 167  , 98   , 2485                 92   , 168  , 2594                 198  , 100  , 2361                 152  , 146  , 2291                 146  , 104  , 2.41                 
103            154  , 74   , 2376                 133  , 104  , 2426                 165  , 98   , 2432                 102  , 166  , 2605                 198  , 100  , 2361                 152  , 142  , 2322                 146  , 104  , 2.477                
104            154  , 74   , 2376                 133  , 98   , 2460                 167  , 100  , 2494                 102  , 166  , 2605                 198  , 100  , 2361                 150  , 142  , 2284                 143  , 104  , 2.454                
105            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
106            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
107            154  , 74   , 2376                 133  , 106  , 2450                 167  , 102  , 2504                 106  , 166  , 2644                 198  , 100  , 2361                 152  , 148  , 2322                 143  , 104  , 2.497                
108            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
109            154  , 74   , 2376                 133  , 116  , 2399                 167  , 100  , 2441                 102  , 156  , 2824                 200  , 106  , 2494                 152  , 146  , 2322                 150  , 106  , 2.478                
110            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
111            154  , 74   , 2376                 135  , 106  , 2441                 166  , 102  , 2426                 105  , 160  , 2485                 243  , 90   , 2232                 146  , 144  , 2276                 150  , 106  , 2.514                
112            154  , 74   , 2376                 135  , 104  , 2646                 163  , 100  , 2460                 95   , 176  , 2353                 198  , 110  , 2476                 152  , 146  , 2336                 150  , 106  , 2.449                
113            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
114            154  , 74   , 2376                 133  , 98   , 2644                 159  , 100  , 2441                 104  , 140  , 2956                 245  , 98   , 2247                 150  , 144  , 2313                 150  , 106  , 2.509                
115            154  , 74   , 2376                 135  , 104  , 2466                 167  , 100  , 2450                 97   , 160  , 2417                 202  , 114  , 2432                 150  , 144  , 2322                 150  , 106  , 2.461                
116            154  , 74   , 2376                 135  , 104  , 2432                 166  , 102  , 2399                 104  , 156  , 2584                 245  , 104  , 2247                 150  , 146  , 2336                 150  , 106  , 2.445                
117            154  , 74   , 2376                 135  , 104  , 2520                 163  , 102  , 2441                 104  , 156  , 2584                 245  , 104  , 2247                 150  , 144  , 2232                 150  , 106  , 2.466                
118            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
119            154  , 74   , 2376                 135  , 120  , 2450                 157  , 102  , 2476                 115  , 136  , 2426                 198  , 116  , 2408                 150  , 146  , 2313                 153  , 106  , 2.506                
120            154  , 74   , 2376                 135  , 104  , 2464                 163  , 102  , 2441                 100  , 152  , 2943                 216  , 118  , 2305                 150  , 144  , 2330                 153  , 106  , 2.503                
121            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
122            154  , 74   , 2376                 139  , 116  , 2408                 162  , 110  , 2353                 97   , 140  , 2460                 200  , 116  , 2432                 150  , 148  , 2126                 153  , 106  , 2.468                
123            154  , 74   , 2376                 139  , 114  , 2426                 164  , 108  , 2393                 97   , 140  , 2460                 224  , 120  , 2393                 150  , 148  , 2124                 153  , 106  , 2.446                
124            154  , 74   , 2376                 139  , 106  , 2426                 165  , 108  , 2460                 96   , 136  , 2577                 224  , 120  , 2393                 150  , 146  , 2313                 156  , 106  , 2.469                
125            154  , 74   , 2376                 139  , 106  , 2476                 165  , 106  , 2432                 96   , 136  , 2577                 224  , 120  , 2393                 150  , 148  , 2243                 156  , 106  , 2.52                 
126            154  , 74   , 2376                 137  , 104  , 2649                 161  , 104  , 2417                 96   , 136  , 2577                 220  , 118  , 2376                 150  , 144  , 2297                 156  , 106  , 2.446                
127            154  , 74   , 2376                 141  , 102  , 2450                 168  , 120  , 2393                 101  , 130  , 2530                 220  , 118  , 2376                 150  , 144  , 2353                 156  , 106  , 2.504                
128            154  , 74   , 2376                 137  , 104  , 2504                 165  , 104  , 2494                 93   , 134  , 3017                 218  , 122  , 2466                 148  , 144  , 2291                 159  , 106  , 2.483                
129            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
130            154  , 74   , 2376                 141  , 104  , 2504                 161  , 110  , 2504                 112  , 124  , 2644                 206  , 118  , 2530                 150  , 150  , 2145                 159  , 106  , 2.535                
131            154  , 74   , 2376                 141  , 102  , 2494                 161  , 102  , 2644                 112  , 124  , 2644                 220  , 122  , 2305                 152  , 148  , 2141                 159  , 106  , 2.555                
132            154  , 74   , 2376                 143  , 106  , 2441                 167  , 104  , 2636                 112  , 124  , 2644                 216  , 120  , 2485                 152  , 146  , 2361                 159  , 106  , 2.565                
133            154  , 74   , 2376                 141  , 102  , 2485                 168  , 102  , 2417                 112  , 120  , 2625                 216  , 120  , 2485                 154  , 144  , 2284                 159  , 106  , 2.489                
134            154  , 74   , 2376                 141  , 102  , 2426                 169  , 114  , 2460                 82   , 120  , 2673                 224  , 116  , 2393                 154  , 154  , 2276                 159  , 106  , 2.51                 
135            154  , 74   , 2376                 145  , 110  , 2432                 164  , 108  , 2399                 104  , 118  , 2644                 224  , 116  , 2577                 154  , 148  , 2297                 159  , 106  , 2.494                
136            154  , 74   , 2376                 143  , 116  , 2408                 172  , 106  , 2432                 123  , 128  , 2618                 224  , 116  , 2577                 155  , 152  , 2121                 159  , 106  , 2.556                
137            154  , 74   , 2376                 141  , 106  , 2417                 170  , 106  , 2399                 100  , 116  , 2615                 226  , 112  , 2408                 154  , 148  , 2330                 159  , 106  , 2.515                
138            154  , 74   , 2376                 143  , 104  , 2367                 170  , 106  , 2417                 100  , 116  , 2615                 206  , 110  , 2520                 156  , 152  , 2322                 159  , 106  , 2.545                
139            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
140            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
141            154  , 74   , 2376                 139  , 104  , 2584                 167  , 104  , 2466                 60   , 108  , 2605                 226  , 106  , 2344                 156  , 146  , 2330                 159  , 106  , 2.495                
142            154  , 74   , 2376                 137  , 108  , 2511                 168  , 104  , 2432                 73   , 112  , 2943                 201  , 114  , 2594                 154  , 148  , 2353                 159  , 106  , 2.547                
143            154  , 74   , 2376                 145  , 102  , 2485                 167  , 100  , 2511                 80   , 110  , 2803                 214  , 106  , 2466                 160  , 148  , 2297                 159  , 106  , 2.544                
144            154  , 74   , 2376                 143  , 102  , 2432                 167  , 102  , 2494                 84   , 110  , 2584                 214  , 106  , 2466                 156  , 142  , 2313                 159  , 106  , 2.515                
145            154  , 74   , 2376                 141  , 104  , 2520                 170  , 102  , 2384                 131  , 126  , 2426                 223  , 96   , 2665                 158  , 150  , 2305                 159  , 106  , 2.544                
146            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
147            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
148            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
149            154  , 74   , 2376                 145  , 102  , 2547                 168  , 100  , 2426                 60   , 94   , 2615                 208  , 98   , 2494                 160  , 146  , 2268                 159  , 106  , 2.557                
150            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
151            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
152            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
153            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
154            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
155            154  , 74   , 2376                 137  , 104  , 2540                 166  , 104  , 2417                 64   , 80   , 2605                 222  , 80   , 2466                 158  , 142  , 2367                 159  , 106  , 2.499                
156            154  , 74   , 2376                 143  , 102  , 2476                 165  , 100  , 2432                 63   , 80   , 2858                 222  , 80   , 2466                 160  , 140  , 2344                 159  , 103  , 2.527                
157            154  , 74   , 2376                 139  , 102  , 2504                 164  , 100  , 2376                 68   , 80   , 2706                 238  , 53   , 2441                 158  , 146  , 2322                 159  , 103  , 2.529                
158            0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
159            154  , 74   , 2376                 139  , 102  , 2460                 168  , 100  , 2432                 88   , 94   , 2736                 218  , 70   , 2577                 158  , 144  , 2322                 159  , 103  , 2.577                
160            154  , 74   , 2376                 139  , 102  , 2511                 168  , 100  , 2408                 74   , 78   , 2870                 234  , 49   , 2408                 156  , 146  , 2336                 159  , 103  , 2.552                
